  30.85   3.04  -1.11
  30.40   6.05  -0.34
  29.67   9.00  -0.03
  28.64  11.86   0.13
  27.34  14.61   0.40
  25.78  17.22   0.86
  23.96  19.67   1.32
  21.92  21.92   1.56
  19.67  23.96   1.76
  17.22  25.78   1.94
  14.61  27.34   2.10
  11.86  28.64   2.23
   9.00  29.67   2.29
   6.05  30.40   2.28
   3.04  30.85   2.19
   0.00  31.00   2.08
  -3.04  30.85   1.96
  -6.05  30.40   1.85
  -9.00  29.67   1.77
 -11.86  28.64   1.72
 -14.61  27.34   1.68
 -17.22  25.78   1.67
 -19.67  23.96   1.67
 -21.92  21.92   1.68
 -23.96  19.67   1.68
 -25.78  17.22   1.68
 -27.34  14.61   1.66
 -28.64  11.86   1.62
 -29.67   9.00   1.57
 -30.40   6.05   1.49
 -30.85   3.04   1.41
 -31.00   0.00   1.32
 -30.85  -3.04   1.23
 -30.40  -6.05   1.14
 -29.67  -9.00   1.06
 -28.64 -11.86   0.99
 -27.34 -14.61   0.92
 -25.78 -17.22   0.83
 -23.96 -19.67   0.67
 -21.92 -21.92   0.48
 -19.67 -23.96   0.28
 -17.22 -25.78   0.04
 -14.61 -27.34  -0.23
 -11.86 -28.64  -0.54
  -9.00 -29.67  -0.88
  -6.05 -30.40  -1.23
  -3.04 -30.85  -1.59
   0.00 -31.00  -1.96
   3.04 -30.85  -2.33
   6.05 -30.40  -2.70
   9.00 -29.67  -3.07
  11.86 -28.64  -3.42
  14.61 -27.34  -3.76
  17.22 -25.78  -4.08
  19.67 -23.96  -4.38
  21.92 -21.92  -4.64
  23.96 -19.67  -4.87
  25.78 -17.22  -5.01
  27.34 -14.61  -5.06
  28.64 -11.86  -5.00
  29.67  -9.00  -4.71
  30.40  -6.05  -4.11
  30.85  -3.04  -3.18
  31.00   0.00  -2.09
  31.85   3.14  -1.19
  31.39   6.24  -0.53
  30.62   9.29  -0.18
  29.56  12.25   0.08
  28.22  15.08   0.39
  26.61  17.78   0.81
  24.74  20.30   1.22
  22.63  22.63   1.49
  20.30  24.74   1.70
  17.78  26.61   1.89
  15.08  28.22   2.05
  12.25  29.56   2.16
   9.29  30.62   2.22
   6.24  31.39   2.21
   3.14  31.85   2.14
   0.00  32.00   2.03
  -3.14  31.85   1.92
  -6.24  31.39   1.82
  -9.29  30.62   1.74
 -12.25  29.56   1.68
 -15.08  28.22   1.65
 -17.78  26.61   1.63
 -20.30  24.74   1.62
 -22.63  22.63   1.62
 -24.74  20.30   1.62
 -26.61  17.78   1.61
 -28.22  15.08   1.59
 -29.56  12.25   1.54
 -30.62   9.29   1.49
 -31.39   6.24   1.41
 -31.85   3.14   1.33
 -32.00   0.00   1.25
 -31.85  -3.14   1.16
 -31.39  -6.24   1.08
 -30.62  -9.29   0.99
 -29.56 -12.25   0.91
 -28.22 -15.08   0.84
 -26.61 -17.78   0.74
 -24.74 -20.30   0.60
 -22.63 -22.63   0.43
 -20.30 -24.74   0.24
 -17.78 -26.61   0.02
 -15.08 -28.22  -0.24
 -12.25 -29.56  -0.52
  -9.29 -30.62  -0.83
  -6.24 -31.39  -1.16
  -3.14 -31.85  -1.49
   0.00 -32.00  -1.83
   3.14 -31.85  -2.17
   6.24 -31.39  -2.51
   9.29 -30.62  -2.84
  12.25 -29.56  -3.16
  15.08 -28.22  -3.47
  17.78 -26.61  -3.75
  20.30 -24.74  -4.02
  22.63 -22.63  -4.25
  24.74 -20.30  -4.46
  26.61 -17.78  -4.61
  28.22 -15.08  -4.69
  29.56 -12.25  -4.63
  30.62  -9.29  -4.35
  31.39  -6.24  -3.80
  31.85  -3.14  -2.98
  32.00   0.00  -2.03
  32.84   3.23  -1.22
  32.37   6.44  -0.64
  31.58   9.58  -0.27
  30.49  12.63   0.05
  29.10  15.56   0.38
  27.44  18.33   0.77
  25.51  20.93   1.14
  23.33  23.33   1.42
  20.93  25.51   1.65
  18.33  27.44   1.84
  15.56  29.10   2.00
  12.63  30.49   2.11
   9.58  31.58   2.16
   6.44  32.37   2.15
   3.23  32.84   2.08
   0.00  33.00   1.99
  -3.23  32.84   1.88
  -6.44  32.37   1.78
  -9.58  31.58   1.71
 -12.63  30.49   1.65
 -15.56  29.10   1.61
 -18.33  27.44   1.59
 -20.93  25.51   1.58
 -23.33  23.33   1.57
 -25.51  20.94   1.56
 -27.44  18.33   1.54
 -29.10  15.56   1.51
 -30.49  12.63   1.47
 -31.58   9.58   1.41
 -32.37   6.44   1.34
 -32.84   3.23   1.26
 -33.00   0.00   1.18
 -32.84  -3.23   1.10
 -32.37  -6.44   1.01
 -31.58  -9.58   0.93
 -30.49 -12.63   0.85
 -29.10 -15.56   0.77
 -27.44 -18.33   0.66
 -25.51 -20.93   0.53
 -23.33 -23.33   0.38
 -20.94 -25.51   0.20
 -18.33 -27.44   0.00
 -15.56 -29.10  -0.24
 -12.63 -30.49  -0.50
  -9.58 -31.58  -0.79
  -6.44 -32.37  -1.09
  -3.23 -32.84  -1.40
   0.00 -33.00  -1.71
   3.23 -32.84  -2.02
   6.44 -32.37  -2.33
   9.58 -31.58  -2.63
  12.63 -30.49  -2.92
  15.56 -29.10  -3.20
  18.33 -27.44  -3.45
  20.93 -25.51  -3.68
  23.33 -23.33  -3.89
  25.51 -20.94  -4.09
  27.44 -18.33  -4.24
  29.10 -15.56  -4.34
  30.49 -12.63  -4.28
  31.58  -9.58  -4.02
  32.37  -6.44  -3.52
  32.84  -3.23  -2.79
  33.00   0.00  -1.96
  33.84   3.33  -1.22
  33.35   6.63  -0.70
  32.54   9.87  -0.32
  31.41  13.01   0.03
  29.99  16.03   0.36
  28.27  18.89   0.73
  26.28  21.57   1.07
  24.04  24.04   1.36
  21.57  26.28   1.60
  18.89  28.27   1.79
  16.03  29.99   1.95
  13.01  31.41   2.05
   9.87  32.54   2.10
   6.63  33.35   2.09
   3.33  33.84   2.03
   0.00  34.00   1.94
  -3.33  33.84   1.84
  -6.63  33.35   1.75
  -9.87  32.54   1.67
 -13.01  31.41   1.61
 -16.03  29.99   1.57
 -18.89  28.27   1.55
 -21.57  26.28   1.53
 -24.04  24.04   1.52
 -26.28  21.57   1.50
 -28.27  18.89   1.48
 -29.99  16.03   1.45
 -31.41  13.01   1.40
 -32.54   9.87   1.34
 -33.35   6.63   1.27
 -33.84   3.33   1.20
 -34.00   0.00   1.12
 -33.84  -3.33   1.04
 -33.35  -6.63   0.96
 -32.54  -9.87   0.87
 -31.41 -13.01   0.79
 -29.99 -16.03   0.70
 -28.27 -18.89   0.60
 -26.28 -21.57   0.47
 -24.04 -24.04   0.33
 -21.57 -26.28   0.17
 -18.89 -28.27  -0.02
 -16.03 -29.99  -0.24
 -13.01 -31.41  -0.49
  -9.87 -32.54  -0.75
  -6.63 -33.35  -1.03
  -3.33 -33.84  -1.31
   0.00 -34.00  -1.60
   3.33 -33.84  -1.89
   6.63 -33.35  -2.17
   9.87 -32.54  -2.44
  13.01 -31.41  -2.70
  16.03 -29.99  -2.94
  18.89 -28.27  -3.17
  21.57 -26.28  -3.38
  24.04 -24.04  -3.56
  26.28 -21.57  -3.74
  28.27 -18.89  -3.91
  29.99 -16.03  -3.99
  31.41 -13.01  -3.97
  32.54  -9.87  -3.73
  33.35  -6.63  -3.27
  33.84  -3.33  -2.62
  34.00   0.00  -1.89
  34.83   3.43  -1.20
  34.33   6.83  -0.72
  33.49  10.16  -0.34
  32.34  13.39   0.01
  30.87  16.50   0.34
  29.10  19.44   0.69
  27.06  22.20   1.02
  24.75  24.75   1.30
  22.20  27.06   1.54
  19.44  29.10   1.74
  16.50  30.87   1.90
  13.39  32.34   2.00
  10.16  33.49   2.05
   6.83  34.33   2.04
   3.43  34.83   1.98
   0.00  35.00   1.89
  -3.43  34.83   1.80
  -6.83  34.33   1.71
 -10.16  33.49   1.63
 -13.39  32.34   1.58
 -16.50  30.87   1.53
 -19.44  29.10   1.50
 -22.20  27.06   1.48
 -24.75  24.75   1.47
 -27.06  22.20   1.45
 -29.10  19.45   1.42
 -30.87  16.50   1.38
 -32.34  13.39   1.34
 -33.49  10.16   1.28
 -34.33   6.83   1.21
 -34.83   3.43   1.14
 -35.00   0.00   1.06
 -34.83  -3.43   0.98
 -34.33  -6.83   0.90
 -33.49 -10.16   0.82
 -32.34 -13.39   0.74
 -30.87 -16.50   0.65
 -29.10 -19.44   0.55
 -27.06 -22.20   0.42
 -24.75 -24.75   0.29
 -22.20 -27.06   0.14
 -19.45 -29.10  -0.04
 -16.50 -30.87  -0.24
 -13.39 -32.34  -0.47
 -10.16 -33.49  -0.71
  -6.83 -34.33  -0.97
  -3.43 -34.83  -1.23
   0.00 -35.00  -1.50
   3.43 -34.83  -1.76
   6.83 -34.33  -2.02
  10.16 -33.49  -2.26
  13.39 -32.34  -2.49
  16.50 -30.87  -2.71
  19.44 -29.10  -2.91
  22.20 -27.06  -3.09
  24.75 -24.75  -3.26
  27.06 -22.20  -3.43
  29.10 -19.45  -3.61
  30.87 -16.50  -3.71
  32.34 -13.39  -3.69
  33.49 -10.16  -3.46
  34.33  -6.83  -3.05
  34.83  -3.43  -2.47
  35.00   0.00  -1.81
  35.83   3.53  -1.18
  35.31   7.02  -0.72
  34.45  10.45  -0.35
  33.26  13.78   0.00
  31.75  16.97   0.32
  29.93  20.00   0.65
  27.83  22.84   0.96
  25.46  25.46   1.24
  22.84  27.83   1.49
  20.00  29.93   1.70
  16.97  31.75   1.85
  13.78  33.26   1.95
  10.45  34.45   2.00
   7.02  35.31   1.99
   3.53  35.83   1.93
   0.00  36.00   1.85
  -3.53  35.83   1.76
  -7.02  35.31   1.67
 -10.45  34.45   1.60
 -13.78  33.26   1.54
 -16.97  31.75   1.49
 -20.00  29.93   1.46
 -22.84  27.83   1.44
 -25.46  25.46   1.42
 -27.83  22.84   1.39
 -29.93  20.00   1.36
 -31.75  16.97   1.32
 -33.26  13.78   1.27
 -34.45  10.45   1.22
 -35.31   7.02   1.15
 -35.83   3.53   1.08
 -36.00   0.00   1.01
 -35.83  -3.53   0.93
 -35.31  -7.02   0.85
 -34.45 -10.45   0.77
 -33.26 -13.78   0.69
 -31.75 -16.97   0.60
 -29.93 -20.00   0.50
 -27.83 -22.84   0.38
 -25.46 -25.46   0.25
 -22.84 -27.83   0.11
 -20.00 -29.93  -0.05
 -16.97 -31.75  -0.24
 -13.78 -33.26  -0.45
 -10.45 -34.45  -0.67
  -7.02 -35.31  -0.91
  -3.53 -35.83  -1.15
   0.00 -36.00  -1.40
   3.53 -35.83  -1.64
   7.02 -35.31  -1.87
  10.45 -34.45  -2.09
  13.78 -33.26  -2.30
  16.97 -31.75  -2.49
  20.00 -29.93  -2.67
  22.84 -27.83  -2.83
  25.46 -25.46  -2.98
  27.83 -22.84  -3.14
  29.93 -20.00  -3.32
  31.75 -16.97  -3.46
  33.26 -13.78  -3.43
  34.45 -10.45  -3.22
  35.31  -7.02  -2.84
  35.83  -3.53  -2.32
  36.00   0.00  -1.73
  36.82   3.63  -1.14
  36.29   7.22  -0.71
  35.41  10.74  -0.34
  34.18  14.16  -0.01
  32.63  17.44   0.30
  30.76  20.56   0.61
  28.60  23.47   0.91
  26.16  26.16   1.19
  23.47  28.60   1.43
  20.56  30.76   1.65
  17.44  32.63   1.81
  14.16  34.18   1.91
  10.74  35.41   1.95
   7.22  36.29   1.94
   3.63  36.82   1.88
   0.00  37.00   1.80
  -3.63  36.82   1.72
  -7.22  36.29   1.63
 -10.74  35.41   1.56
 -14.16  34.18   1.50
 -17.44  32.63   1.45
 -20.56  30.76   1.42
 -23.47  28.60   1.39
 -26.16  26.16   1.37
 -28.60  23.47   1.34
 -30.76  20.56   1.30
 -32.63  17.44   1.26
 -34.18  14.16   1.22
 -35.41  10.74   1.16
 -36.29   7.22   1.10
 -36.82   3.63   1.03
 -37.00   0.00   0.96
 -36.82  -3.63   0.88
 -36.29  -7.22   0.81
 -35.41 -10.74   0.73
 -34.18 -14.16   0.65
 -32.63 -17.44   0.56
 -30.76 -20.56   0.46
 -28.60 -23.47   0.34
 -26.16 -26.16   0.22
 -23.47 -28.60   0.09
 -20.56 -30.76  -0.06
 -17.44 -32.63  -0.23
 -14.16 -34.18  -0.43
 -10.74 -35.41  -0.64
  -7.22 -36.29  -0.86
  -3.63 -36.82  -1.08
   0.00 -37.00  -1.30
   3.63 -36.82  -1.52
   7.22 -36.29  -1.74
  10.74 -35.41  -1.94
  14.16 -34.18  -2.12
  17.44 -32.63  -2.29
  20.56 -30.76  -2.44
  23.47 -28.60  -2.58
  26.16 -26.16  -2.72
  28.60 -23.47  -2.90
  30.76 -20.56  -3.09
  32.63 -17.44  -3.22
  34.18 -14.16  -3.19
  35.41 -10.74  -3.01
  36.29  -7.22  -2.66
  36.82  -3.63  -2.18
  37.00   0.00  -1.65
  37.82   3.72  -1.10
  37.27   7.41  -0.69
  36.36  11.03  -0.34
  35.11  14.54  -0.02
  33.51  17.91   0.28
  31.60  21.11   0.58
  29.37  24.11   0.87
  26.87  26.87   1.13
  24.11  29.37   1.38
  21.11  31.60   1.60
  17.91  33.51   1.76
  14.54  35.11   1.86
  11.03  36.36   1.90
   7.41  37.27   1.89
   3.72  37.82   1.84
   0.00  38.00   1.76
  -3.72  37.82   1.67
  -7.41  37.27   1.59
 -11.03  36.36   1.52
 -14.54  35.11   1.46
 -17.91  33.51   1.41
 -21.11  31.60   1.38
 -24.11  29.37   1.35
 -26.87  26.87   1.32
 -29.37  24.11   1.29
 -31.60  21.11   1.25
 -33.51  17.91   1.21
 -35.11  14.54   1.16
 -36.36  11.03   1.11
 -37.27   7.41   1.04
 -37.82   3.72   0.98
 -38.00   0.00   0.91
 -37.82  -3.72   0.84
 -37.27  -7.41   0.76
 -36.36 -11.03   0.69
 -35.11 -14.54   0.61
 -33.51 -17.91   0.52
 -31.60 -21.11   0.42
 -29.37 -24.11   0.31
 -26.87 -26.87   0.19
 -24.11 -29.37   0.07
 -21.11 -31.60  -0.07
 -17.91 -33.51  -0.23
 -14.54 -35.11  -0.41
 -11.03 -36.36  -0.60
  -7.41 -37.27  -0.80
  -3.72 -37.82  -1.01
   0.00 -38.00  -1.22
   3.72 -37.82  -1.42
   7.41 -37.27  -1.61
  11.03 -36.36  -1.79
  14.54 -35.11  -1.96
  17.91 -33.51  -2.10
  21.11 -31.60  -2.23
  24.11 -29.37  -2.36
  26.87 -26.87  -2.49
  29.37 -24.11  -2.67
  31.60 -21.11  -2.89
  33.51 -17.91  -3.00
  35.11 -14.54  -2.98
  36.36 -11.03  -2.80
  37.27  -7.41  -2.48
  37.82  -3.72  -2.05
  38.00   0.00  -1.57
  38.81   3.82  -1.06
  38.25   7.61  -0.67
  37.32  11.32  -0.34
  36.03  14.92  -0.03
  34.39  18.38   0.26
  32.43  21.67   0.55
  30.15  24.74   0.82
  27.58  27.58   1.08
  24.74  30.15   1.33
  21.67  32.43   1.55
  18.38  34.39   1.72
  14.92  36.03   1.82
  11.32  37.32   1.86
   7.61  38.25   1.84
   3.82  38.81   1.79
   0.00  39.00   1.71
  -3.82  38.81   1.63
  -7.61  38.25   1.55
 -11.32  37.32   1.48
 -14.92  36.03   1.41
 -18.38  34.39   1.37
 -21.67  32.43   1.33
 -24.74  30.15   1.30
 -27.58  27.58   1.27
 -30.15  24.74   1.24
 -32.43  21.67   1.20
 -34.39  18.38   1.16
 -36.03  14.92   1.11
 -37.32  11.32   1.05
 -38.25   7.61   1.00
 -38.81   3.82   0.93
 -39.00   0.00   0.86
 -38.81  -3.82   0.79
 -38.25  -7.61   0.72
 -37.32 -11.32   0.65
 -36.03 -14.92   0.57
 -34.39 -18.38   0.49
 -32.43 -21.67   0.39
 -30.15 -24.74   0.29
 -27.58 -27.58   0.17
 -24.74 -30.15   0.05
 -21.67 -32.43  -0.07
 -18.38 -34.39  -0.22
 -14.92 -36.03  -0.39
 -11.32 -37.32  -0.57
  -7.61 -38.25  -0.75
  -3.82 -38.81  -0.94
   0.00 -39.00  -1.13
   3.82 -38.81  -1.32
   7.61 -38.25  -1.49
  11.32 -37.32  -1.65
  14.92 -36.03  -1.80
  18.38 -34.40  -1.93
  21.67 -32.43  -2.04
  24.74 -30.15  -2.15
  27.58 -27.58  -2.28
  30.15 -24.74  -2.48
  32.43 -21.67  -2.70
  34.39 -18.38  -2.80
  36.03 -14.92  -2.78
  37.32 -11.32  -2.61
  38.25  -7.61  -2.32
  38.81  -3.82  -1.93
  39.00   0.00  -1.49
  39.81   3.92  -1.01
  39.23   7.80  -0.65
  38.28  11.61  -0.33
  36.96  15.31  -0.03
  35.28  18.86   0.25
  33.26  22.22   0.52
  30.92  25.38   0.78
  28.28  28.28   1.03
  25.38  30.92   1.27
  22.22  33.26   1.50
  18.86  35.28   1.67
  15.31  36.96   1.77
  11.61  38.28   1.81
   7.80  39.23   1.80
   3.92  39.81   1.75
   0.00  40.00   1.67
  -3.92  39.81   1.59
  -7.80  39.23   1.50
 -11.61  38.28   1.43
 -15.31  36.96   1.37
 -18.86  35.28   1.33
 -22.22  33.26   1.29
 -25.38  30.92   1.26
 -28.28  28.28   1.22
 -30.92  25.38   1.19
 -33.26  22.22   1.15
 -35.28  18.86   1.11
 -36.96  15.31   1.06
 -38.28  11.61   1.01
 -39.23   7.80   0.95
 -39.81   3.92   0.89
 -40.00   0.00   0.82
 -39.81  -3.92   0.75
 -39.23  -7.80   0.68
 -38.28 -11.61   0.61
 -36.96 -15.31   0.53
 -35.28 -18.86   0.45
 -33.26 -22.22   0.36
 -30.92 -25.38   0.26
 -28.28 -28.28   0.16
 -25.38 -30.92   0.04
 -22.22 -33.26  -0.08
 -18.86 -35.28  -0.21
 -15.31 -36.96  -0.37
 -11.61 -38.28  -0.53
  -7.80 -39.23  -0.71
  -3.92 -39.81  -0.88
   0.00 -40.00  -1.06
   3.92 -39.81  -1.23
   7.80 -39.23  -1.38
  11.61 -38.28  -1.53
  15.31 -36.96  -1.65
  18.86 -35.28  -1.77
  22.22 -33.26  -1.86
  25.38 -30.92  -1.96
  28.28 -28.28  -2.10
  30.92 -25.38  -2.31
  33.26 -22.22  -2.52
  35.28 -18.86  -2.62
  36.96 -15.31  -2.59
  38.28 -11.61  -2.44
  39.23  -7.80  -2.17
  39.81  -3.92  -1.82
  40.00   0.00  -1.41
